datetime,product_id,price,qty,customer_id,promotion_id,store_id,po_id,Unnamed: 8,"Rows: 2,000"
2024-03-01 00:00:00,PRD028,204.68,4,CUS0054,,ST006,PO0076,,
2024-03-01 00:00:00,PRD015,153.48,2,CUS0124,,ST006,PO0017,,
2024-03-01 00:00:00,PRD004,224.66,4,CUS0079,,ST001,PO0024,,
2024-03-01 00:00:00,PRD025,37.73,4,CUS0158,,ST004,PO0053,,
2024-03-01 00:00:00,PRD016,205.22,3,CUS0154,,ST006,PO0024,,
2024-03-01 00:00:00,PRD022,239.95,3,CUS0097,,ST006,PO0004,,
2024-03-01 00:00:00,PRD010,21.24,5,CUS0039,,ST002,PO0036,,
2024-03-02 00:00:00,PRD029,186.49,9,CUS0136,,ST003,PO0053,,
2024-03-02 00:00:00,PRD005,35.43,8,CUS0147,,ST003,PO0006,,
2024-03-02 00:00:00,PRD012,167.72,5,CUS0192,,ST006,PO0109,,
2024-03-02 00:00:00,PRD012,167.72,7,CUS0126,,ST004,PO0095,,
2024-03-02 00:00:00,PRD029,186.49,2,CUS0041,,ST006,PO0039,,
2024-03-02 00:00:00,PRD026,214.16,5,CUS0055,,ST001,PO0046,,
2024-03-03 00:00:00,PRD001,67.45,11,CUS0127,,ST003,PO0067,,
2024-03-03 00:00:00,PRD027,156.88,7,CUS0085,,ST005,PO0053,,
2024-03-03 00:00:00,PRD013,143.06,7,CUS0126,,ST004,PO0030,,
2024-03-04 00:00:00,PRD007,22.0,1,CUS0062,,ST003,PO0063,,
2024-03-04 00:00:00,PRD005,35.43,5,CUS0094,,ST005,PO0022,,
2024-03-04 00:00:00,PRD029,186.49,5,CUS0107,,ST002,PO0063,,
2024-03-04 00:00:00,PRD021,51.54,7,CUS0090,,ST004,PO0041,,
2024-03-04 00:00:00,PRD005,35.43,1,CUS0194,,ST006,PO0016,,
2024-03-04 00:00:00,PRD003,174.02,5,CUS0061,,ST006,PO0055,,
2024-03-04 00:00:00,PRD010,21.24,2,CUS0016,,ST001,PO0049,,
2024-03-05 00:00:00,PRD011,61.73,5,CUS0146,,ST004,PO0058,,
2024-03-05 00:00:00,PRD016,205.22,2,CUS0045,,ST005,PO0071,,
2024-03-05 00:00:00,PRD004,224.66,4,CUS0034,,ST001,PO0055,,
2024-03-05 00:00:00,PRD022,239.95,5,CUS0055,,ST001,PO0066,,
2024-03-06 00:00:00,PRD001,67.45,8,CUS0183,,ST004,PO0017,,
2024-03-06 00:00:00,PRD012,167.72,3,CUS0197,,ST004,PO0046,,
2024-03-06 00:00:00,PRD027,156.88,4,CUS0168,,ST002,PO0012,,
2024-03-06 00:00:00,PRD015,153.48,2,CUS0100,,ST006,PO0077,,
2024-03-06 00:00:00,PRD023,94.1,5,CUS0189,,ST001,PO0064,,
2024-03-07 00:00:00,PRD027,156.88,6,CUS0093,,ST006,PO0104,,
2024-03-07 00:00:00,PRD026,214.16,1,CUS0121,,ST006,PO0007,,
2024-03-07 00:00:00,PRD006,114.15,1,CUS0045,,ST006,PO0007,,
2024-03-08 00:00:00,PRD005,35.43,5,CUS0044,,ST003,PO0030,,
2024-03-08 00:00:00,PRD005,35.43,5,CUS0041,,ST003,PO0012,,
2024-03-08 00:00:00,PRD015,153.48,1,CUS0041,,ST001,PO0054,,
2024-03-08 00:00:00,PRD030,141.01,4,CUS0001,,ST005,PO0098,,
2024-03-08 00:00:00,PRD013,143.06,2,CUS0179,,ST004,PO0013,,
2024-03-08 00:00:00,PRD027,156.88,3,CUS0007,,ST005,PO0079,,
2024-03-08 00:00:00,PRD013,143.06,4,CUS0188,,ST001,PO0076,,
2024-03-08 00:00:00,PRD030,141.01,2,CUS0048,,ST004,PO0058,,
2024-03-08 00:00:00,PRD004,224.66,4,CUS0038,,ST006,PO0042,,
2024-03-09 00:00:00,PRD026,214.16,8,CUS0125,,ST003,PO0033,,
2024-03-09 00:00:00,PRD003,174.02,8,CUS0178,,ST004,PO0088,,
2024-03-09 00:00:00,PRD009,120.38,17,CUS0076,PROMO008,ST003,PO0008,,
2024-03-09 00:00:00,PRD009,120.38,15,CUS0109,PROMO008,ST004,PO0049,,
2024-03-09 00:00:00,PRD015,153.48,11,CUS0040,,ST004,PO0096,,
2024-03-10 00:00:00,PRD019,179.06,11,CUS0128,,ST005,PO0088,,
2024-03-10 00:00:00,PRD020,94.96,5,CUS0099,,ST005,PO0065,,
2024-03-10 00:00:00,PRD023,94.1,11,CUS0185,,ST002,PO0081,,
2024-03-10 00:00:00,PRD010,21.24,1,CUS0049,,ST001,PO0105,,
2024-03-10 00:00:00,PRD015,153.48,11,CUS0040,,ST006,PO0059,,
2024-03-10 00:00:00,PRD013,143.06,11,CUS0196,,ST003,PO0091,,
2024-03-11 00:00:00,PRD014,66.8,7,CUS0027,,ST005,PO0093,,
2024-03-11 00:00:00,PRD005,35.43,5,CUS0003,,ST003,PO0037,,
2024-03-11 00:00:00,PRD012,167.72,2,CUS0052,,ST004,PO0054,,
2024-03-11 00:00:00,PRD015,153.48,1,CUS0155,,ST001,PO0049,,
2024-03-11 00:00:00,PRD023,94.1,7,CUS0048,,ST003,PO0081,,
2024-03-12 00:00:00,PRD010,21.24,4,CUS0071,,ST006,PO0011,,
2024-03-12 00:00:00,PRD029,177.17,8,CUS0185,PROMO002,ST003,PO0057,,
2024-03-12 00:00:00,PRD016,205.22,4,CUS0029,,ST005,PO0095,,
2024-03-12 00:00:00,PRD015,153.48,5,CUS0078,,ST003,PO0064,,
2024-03-12 00:00:00,PRD006,114.15,1,CUS0194,,ST002,PO0085,,
2024-03-12 00:00:00,PRD025,37.73,8,CUS0178,,ST003,PO0067,,
2024-03-12 00:00:00,PRD007,22.0,2,CUS0004,,ST001,PO0107,,
2024-03-13 00:00:00,PRD005,35.43,6,CUS0080,,ST003,PO0059,,
2024-03-13 00:00:00,PRD022,239.95,8,CUS0168,,ST001,PO0061,,
2024-03-14 00:00:00,PRD001,67.45,3,CUS0049,,ST002,PO0069,,
2024-03-14 00:00:00,PRD024,36.8,1,CUS0036,,ST005,PO0037,,
2024-03-14 00:00:00,PRD004,224.66,3,CUS0151,,ST004,PO0007,,
2024-03-14 00:00:00,PRD001,67.45,4,CUS0106,,ST003,PO0036,,
2024-03-15 00:00:00,PRD014,66.8,2,CUS0043,,ST004,PO0036,,
2024-03-15 00:00:00,PRD023,94.1,7,CUS0005,,ST005,PO0026,,
2024-03-15 00:00:00,PRD010,21.24,1,CUS0196,,ST003,PO0113,,
2024-03-15 00:00:00,PRD028,204.68,1,CUS0075,,ST003,PO0031,,
2024-03-15 00:00:00,PRD013,143.06,1,CUS0067,,ST005,PO0120,,
2024-03-16 00:00:00,PRD015,153.48,8,CUS0115,,ST005,PO0021,,
2024-03-16 00:00:00,PRD010,21.24,2,CUS0090,,ST001,PO0027,,
2024-03-16 00:00:00,PRD014,66.8,11,CUS0087,,ST006,PO0015,,
2024-03-16 00:00:00,PRD017,16.53,8,CUS0168,,ST003,PO0029,,
2024-03-16 00:00:00,PRD009,133.76,7,CUS0155,,ST004,PO0088,,
2024-03-16 00:00:00,PRD007,22.0,7,CUS0064,,ST005,PO0075,,
2024-03-16 00:00:00,PRD030,141.01,2,CUS0028,,ST005,PO0100,,
2024-03-16 00:00:00,PRD018,204.37,7,CUS0038,,ST006,PO0086,,
2024-03-16 00:00:00,PRD030,141.01,11,CUS0039,,ST002,PO0067,,
2024-03-16 00:00:00,PRD006,114.15,9,CUS0115,,ST006,PO0027,,
2024-03-17 00:00:00,PRD025,37.73,11,CUS0137,,ST003,PO0050,,
2024-03-17 00:00:00,PRD018,204.37,9,CUS0059,,ST002,PO0093,,
2024-03-17 00:00:00,PRD016,205.22,11,CUS0128,,ST002,PO0021,,
2024-03-18 00:00:00,PRD001,67.45,7,CUS0059,,ST002,PO0103,,
2024-03-18 00:00:00,PRD029,177.17,10,CUS0039,PROMO002,ST001,PO0030,,
2024-03-18 00:00:00,PRD019,179.06,1,CUS0137,,ST001,PO0024,,
2024-03-19 00:00:00,PRD025,37.73,7,CUS0032,,ST004,PO0001,,
2024-03-19 00:00:00,PRD024,36.8,1,CUS0033,,ST002,PO0054,,
2024-03-19 00:00:00,PRD009,133.76,5,CUS0160,,ST005,PO0013,,
2024-03-19 00:00:00,PRD013,143.06,7,CUS0080,,ST005,PO0043,,
2024-03-20 00:00:00,PRD028,204.68,5,CUS0058,,ST004,PO0051,,
2024-03-20 00:00:00,PRD011,61.73,1,CUS0040,,ST003,PO0077,,
2024-03-20 00:00:00,PRD002,188.07,7,CUS0167,,ST005,PO0033,,
2024-03-20 00:00:00,PRD024,36.8,2,CUS0043,,ST004,PO0060,,
2024-03-20 00:00:00,PRD007,22.0,8,CUS0135,,ST006,PO0083,,
2024-03-20 00:00:00,PRD025,37.73,3,CUS0037,,ST004,PO0073,,
2024-03-21 00:00:00,PRD014,66.8,1,CUS0101,,ST003,PO0064,,
2024-03-21 00:00:00,PRD027,156.88,2,CUS0071,,ST004,PO0046,,
2024-03-21 00:00:00,PRD004,224.66,1,CUS0089,,ST006,PO0046,,
2024-03-21 00:00:00,PRD015,153.48,8,CUS0127,,ST002,PO0010,,
2024-03-21 00:00:00,PRD017,16.53,1,CUS0038,,ST003,PO0019,,
2024-03-22 00:00:00,PRD025,37.73,2,CUS0064,,ST006,PO0031,,
2024-03-22 00:00:00,PRD027,156.88,8,CUS0196,,ST001,PO0017,,
2024-03-22 00:00:00,PRD002,188.07,4,CUS0152,,ST006,PO0002,,
2024-03-23 00:00:00,PRD023,94.1,7,CUS0186,,ST002,PO0061,,
2024-03-23 00:00:00,PRD017,16.53,1,CUS0102,,ST004,PO0088,,
2024-03-23 00:00:00,PRD008,66.38,7,CUS0047,,ST002,PO0108,,
2024-03-23 00:00:00,PRD019,179.06,7,CUS0175,,ST003,PO0019,,
2024-03-24 00:00:00,PRD019,179.06,1,CUS0056,,ST003,PO0061,,
2024-03-24 00:00:00,PRD017,16.53,9,CUS0117,,ST001,PO0033,,
2024-03-24 00:00:00,PRD015,153.48,2,CUS0056,,ST002,PO0065,,
2024-03-25 00:00:00,PRD022,239.95,1,CUS0147,,ST006,PO0102,,
2024-03-25 00:00:00,PRD020,94.96,8,CUS0036,,ST006,PO0096,,
2024-03-25 00:00:00,PRD003,174.02,4,CUS0020,,ST005,PO0083,,
2024-03-25 00:00:00,PRD005,35.43,6,CUS0134,,ST004,PO0015,,
2024-03-25 00:00:00,PRD005,35.43,7,CUS0048,,ST005,PO0015,,
2024-03-25 00:00:00,PRD003,174.02,6,CUS0189,,ST004,PO0098,,
2024-03-26 00:00:00,PRD029,186.49,4,CUS0050,,ST002,PO0006,,
2024-03-26 00:00:00,PRD027,156.88,7,CUS0076,,ST005,PO0118,,
2024-03-26 00:00:00,PRD006,114.15,1,CUS0107,,ST005,PO0014,,
2024-03-26 00:00:00,PRD025,37.73,5,CUS0094,,ST004,PO0026,,
2024-03-26 00:00:00,PRD001,67.45,6,CUS0081,,ST006,PO0103,,
2024-03-27 00:00:00,PRD020,94.96,1,CUS0138,,ST003,PO0005,,
2024-03-27 00:00:00,PRD020,94.96,4,CUS0138,,ST004,PO0117,,
2024-03-27 00:00:00,PRD007,22.0,1,CUS0158,,ST003,PO0024,,
2024-03-27 00:00:00,PRD011,61.73,7,CUS0186,,ST004,PO0064,,
2024-03-27 00:00:00,PRD015,153.48,8,CUS0145,,ST006,PO0099,,
2024-03-28 00:00:00,PRD018,204.37,2,CUS0173,,ST005,PO0023,,
2024-03-28 00:00:00,PRD026,214.16,8,CUS0183,,ST001,PO0016,,
2024-03-28 00:00:00,PRD008,66.38,7,CUS0029,,ST003,PO0117,,
2024-03-28 00:00:00,PRD018,204.37,2,CUS0004,,ST006,PO0068,,
2024-03-29 00:00:00,PRD030,141.01,9,CUS0198,,ST001,PO0003,,
2024-03-29 00:00:00,PRD014,66.8,1,CUS0058,,ST003,PO0078,,
2024-03-29 00:00:00,PRD030,141.01,2,CUS0190,,ST006,PO0074,,
2024-03-29 00:00:00,PRD024,36.8,4,CUS0041,,ST005,PO0063,,
2024-03-29 00:00:00,PRD025,37.73,8,CUS0143,,ST006,PO0091,,
2024-03-30 00:00:00,PRD023,94.1,2,CUS0072,,ST002,PO0115,,
2024-03-30 00:00:00,PRD018,204.37,4,CUS0085,,ST005,PO0055,,
2024-03-30 00:00:00,PRD004,224.66,10,CUS0168,,ST004,PO0047,,
2024-03-30 00:00:00,PRD003,174.02,1,CUS0075,,ST003,PO0103,,
2024-03-30 00:00:00,PRD014,66.8,2,CUS0096,,ST001,PO0100,,
2024-03-30 00:00:00,PRD013,143.06,13,CUS0031,,ST006,PO0067,,
2024-03-30 00:00:00,PRD001,67.45,10,CUS0064,,ST002,PO0116,,
2024-03-30 00:00:00,PRD003,174.02,2,CUS0004,,ST006,PO0018,,
2024-03-30 00:00:00,PRD017,16.53,10,CUS0079,,ST006,PO0089,,
2024-03-31 00:00:00,PRD006,114.15,9,CUS0016,,ST001,PO0019,,
2024-03-31 00:00:00,PRD029,186.49,1,CUS0185,,ST004,PO0101,,
2024-03-31 00:00:00,PRD029,186.49,10,CUS0176,,ST005,PO0025,,
2024-03-31 00:00:00,PRD009,133.76,9,CUS0163,,ST001,PO0001,,
2024-03-31 00:00:00,PRD018,204.37,6,CUS0146,,ST004,PO0094,,
2024-04-01 00:00:00,PRD021,51.54,4,CUS0183,,ST001,PO0115,,
2024-04-01 00:00:00,PRD007,22.0,6,CUS0183,,ST003,PO0068,,
2024-04-01 00:00:00,PRD004,224.66,4,CUS0006,,ST002,PO0108,,
2024-04-01 00:00:00,PRD006,114.15,5,CUS0143,,ST001,PO0074,,
2024-04-01 00:00:00,PRD027,156.88,7,CUS0155,,ST006,PO0042,,
2024-04-01 00:00:00,PRD029,186.49,4,CUS0198,,ST004,PO0012,,
2024-04-01 00:00:00,PRD004,224.66,8,CUS0187,,ST004,PO0039,,
2024-04-01 00:00:00,PRD024,36.8,5,CUS0044,,ST005,PO0064,,
2024-04-01 00:00:00,PRD004,224.66,7,CUS0136,,ST002,PO0094,,
2024-04-02 00:00:00,PRD014,66.8,7,CUS0200,,ST003,PO0079,,
2024-04-02 00:00:00,PRD001,67.45,4,CUS0065,,ST004,PO0107,,
2024-04-02 00:00:00,PRD004,224.66,7,CUS0154,,ST005,PO0082,,
2024-04-02 00:00:00,PRD030,141.01,2,CUS0125,,ST003,PO0081,,
2024-04-02 00:00:00,PRD019,179.06,3,CUS0148,,ST006,PO0030,,
2024-04-02 00:00:00,PRD006,114.15,5,CUS0006,,ST003,PO0021,,
2024-04-02 00:00:00,PRD030,141.01,3,CUS0197,,ST006,PO0094,,
2024-04-02 00:00:00,PRD012,167.72,6,CUS0098,,ST004,PO0028,,
2024-04-03 00:00:00,PRD013,143.06,4,CUS0067,,ST004,PO0057,,
2024-04-03 00:00:00,PRD017,16.53,4,CUS0128,,ST006,PO0026,,
2024-04-03 00:00:00,PRD022,239.95,6,CUS0157,,ST002,PO0082,,
2024-04-03 00:00:00,PRD008,66.38,5,CUS0028,,ST004,PO0085,,
2024-04-03 00:00:00,PRD016,205.22,1,CUS0121,,ST003,PO0021,,
2024-04-04 00:00:00,PRD007,22.0,8,CUS0062,,ST002,PO0039,,
2024-04-04 00:00:00,PRD024,36.8,2,CUS0192,,ST005,PO0034,,
2024-04-05 00:00:00,PRD016,205.22,3,CUS0051,,ST004,PO0024,,
2024-04-05 00:00:00,PRD014,66.8,8,CUS0012,,ST003,PO0057,,
2024-04-05 00:00:00,PRD027,156.88,8,CUS0163,,ST005,PO0089,,
2024-04-05 00:00:00,PRD017,16.53,3,CUS0189,,ST005,PO0016,,
2024-04-05 00:00:00,PRD017,16.53,4,CUS0129,,ST004,PO0072,,
2024-04-05 00:00:00,PRD017,16.53,7,CUS0155,,ST001,PO0074,,
2024-04-06 00:00:00,PRD021,51.54,9,CUS0144,,ST004,PO0051,,
2024-04-06 00:00:00,PRD016,205.22,7,CUS0039,,ST003,PO0032,,
2024-04-06 00:00:00,PRD011,61.73,9,CUS0047,,ST004,PO0102,,
2024-04-06 00:00:00,PRD030,141.01,1,CUS0164,,ST003,PO0003,,
2024-04-06 00:00:00,PRD010,21.24,2,CUS0101,,ST002,PO0059,,
2024-04-07 00:00:00,PRD023,94.1,8,CUS0028,,ST004,PO0006,,
2024-04-07 00:00:00,PRD027,156.88,4,CUS0140,,ST003,PO0042,,
2024-04-07 00:00:00,PRD026,214.16,8,CUS0089,,ST005,PO0084,,
2024-04-07 00:00:00,PRD015,153.48,2,CUS0192,,ST004,PO0118,,
2024-04-07 00:00:00,PRD015,153.48,1,CUS0183,,ST004,PO0090,,
2024-04-07 00:00:00,PRD011,61.73,9,CUS0109,,ST003,PO0099,,
2024-04-07 00:00:00,PRD014,66.8,8,CUS0186,,ST006,PO0029,,
2024-04-08 00:00:00,PRD003,174.02,1,CUS0063,,ST003,PO0060,,
2024-04-08 00:00:00,PRD004,224.66,2,CUS0158,,ST006,PO0039,,
2024-04-08 00:00:00,PRD011,61.73,8,CUS0003,,ST002,PO0096,,
2024-04-08 00:00:00,PRD016,205.22,1,CUS0163,,ST002,PO0027,,
2024-04-08 00:00:00,PRD021,51.54,2,CUS0027,,ST001,PO0077,,
2024-04-08 00:00:00,PRD009,133.76,5,CUS0044,,ST005,PO0001,,
2024-04-08 00:00:00,PRD015,153.48,6,CUS0117,,ST001,PO0019,,
2024-04-09 00:00:00,PRD013,143.06,3,CUS0017,,ST005,PO0017,,
2024-04-09 00:00:00,PRD001,67.45,6,CUS0021,,ST005,PO0104,,
2024-04-09 00:00:00,PRD006,114.15,6,CUS0012,,ST001,PO0026,,
2024-04-09 00:00:00,PRD017,16.53,6,CUS0174,,ST006,PO0024,,
2024-04-11 00:00:00,PRD007,22.0,5,CUS0045,,ST002,PO0114,,
2024-04-11 00:00:00,PRD012,167.72,2,CUS0136,,ST005,PO0116,,
2024-04-11 00:00:00,PRD024,36.8,8,CUS0189,,ST001,PO0067,,
2024-04-11 00:00:00,PRD018,204.37,5,CUS0022,,ST001,PO0069,,
2024-04-12 00:00:00,PRD027,156.88,1,CUS0064,,ST001,PO0059,,
2024-04-12 00:00:00,PRD024,36.8,4,CUS0018,,ST003,PO0025,,
2024-04-12 00:00:00,PRD010,21.24,7,CUS0057,,ST001,PO0061,,
2024-04-13 00:00:00,PRD005,35.43,4,CUS0200,,ST005,PO0014,,
2024-04-13 00:00:00,PRD025,37.73,7,CUS0124,,ST001,PO0047,,
2024-04-13 00:00:00,PRD021,51.54,5,CUS0096,,ST002,PO0026,,
2024-04-13 00:00:00,PRD029,186.49,5,CUS0159,,ST003,PO0020,,
2024-04-13 00:00:00,PRD014,66.8,5,CUS0017,,ST002,PO0119,,
2024-04-13 00:00:00,PRD004,224.66,4,CUS0142,,ST001,PO0050,,
2024-04-13 00:00:00,PRD003,174.02,2,CUS0114,,ST005,PO0004,,
2024-04-14 00:00:00,PRD015,153.48,4,CUS0086,,ST002,PO0070,,
2024-04-14 00:00:00,PRD017,16.53,2,CUS0162,,ST006,PO0035,,
2024-04-14 00:00:00,PRD026,214.16,5,CUS0130,,ST001,PO0055,,
2024-04-14 00:00:00,PRD027,156.88,1,CUS0061,,ST006,PO0077,,
2024-04-15 00:00:00,PRD012,167.72,3,CUS0164,,ST003,PO0011,,
2024-04-15 00:00:00,PRD005,35.43,4,CUS0073,,ST006,PO0087,,
2024-04-15 00:00:00,PRD006,114.15,8,CUS0090,,ST004,PO0013,,
2024-04-15 00:00:00,PRD011,61.73,4,CUS0181,,ST005,PO0057,,
2024-04-15 00:00:00,PRD026,214.16,6,CUS0041,,ST006,PO0038,,
2024-04-15 00:00:00,PRD027,156.88,2,CUS0026,,ST005,PO0005,,
2024-04-15 00:00:00,PRD010,21.24,4,CUS0016,,ST005,PO0045,,
2024-04-16 00:00:00,PRD030,141.01,8,CUS0085,,ST002,PO0001,,
2024-04-16 00:00:00,PRD015,153.48,1,CUS0119,,ST001,PO0010,,
2024-04-16 00:00:00,PRD028,204.68,8,CUS0079,,ST004,PO0034,,
2024-04-16 00:00:00,PRD003,174.02,5,CUS0014,,ST002,PO0015,,
2024-04-17 00:00:00,PRD009,133.76,6,CUS0052,,ST002,PO0037,,
2024-04-17 00:00:00,PRD012,167.72,4,CUS0180,,ST006,PO0007,,
2024-04-17 00:00:00,PRD020,94.96,4,CUS0015,,ST006,PO0018,,
2024-04-17 00:00:00,PRD028,204.68,7,CUS0023,,ST001,PO0017,,
2024-04-17 00:00:00,PRD007,22.0,1,CUS0051,,ST006,PO0051,,
2024-04-17 00:00:00,PRD028,204.68,1,CUS0005,,ST003,PO0113,,
2024-04-17 00:00:00,PRD021,51.54,8,CUS0060,,ST005,PO0076,,
2024-04-17 00:00:00,PRD009,133.76,8,CUS0075,,ST006,PO0009,,
2024-04-18 00:00:00,PRD012,167.72,7,CUS0182,,ST004,PO0095,,
2024-04-18 00:00:00,PRD026,214.16,4,CUS0140,,ST005,PO0097,,
2024-04-18 00:00:00,PRD019,179.06,3,CUS0122,,ST002,PO0025,,
2024-04-18 00:00:00,PRD012,167.72,3,CUS0052,,ST001,PO0096,,
2024-04-19 00:00:00,PRD015,153.48,3,CUS0106,,ST005,PO0088,,
2024-04-19 00:00:00,PRD017,16.53,7,CUS0027,,ST002,PO0069,,
2024-04-19 00:00:00,PRD021,51.54,5,CUS0113,,ST004,PO0033,,
2024-04-19 00:00:00,PRD012,167.72,6,CUS0085,,ST003,PO0038,,
2024-04-20 00:00:00,PRD025,37.73,11,CUS0046,,ST004,PO0048,,
2024-04-20 00:00:00,PRD025,37.73,11,CUS0119,,ST003,PO0002,,
2024-04-20 00:00:00,PRD016,153.92,11,CUS0187,PROMO010,ST005,PO0055,,
2024-04-21 00:00:00,PRD004,224.66,2,CUS0182,,ST001,PO0012,,
2024-04-21 00:00:00,PRD021,51.54,4,CUS0092,,ST003,PO0031,,
2024-04-21 00:00:00,PRD028,204.68,9,CUS0078,,ST005,PO0064,,
2024-04-21 00:00:00,PRD021,51.54,2,CUS0012,,ST004,PO0045,,
2024-04-21 00:00:00,PRD029,186.49,11,CUS0144,,ST006,PO0002,,
2024-04-21 00:00:00,PRD020,94.96,11,CUS0117,,ST004,PO0057,,
2024-04-21 00:00:00,PRD018,204.37,11,CUS0106,,ST005,PO0016,,
2024-04-21 00:00:00,PRD028,204.68,2,CUS0186,,ST003,PO0102,,
2024-04-21 00:00:00,PRD010,21.24,5,CUS0189,,ST006,PO0002,,
2024-04-22 00:00:00,PRD026,214.16,2,CUS0169,,ST003,PO0084,,
2024-04-22 00:00:00,PRD014,66.8,2,CUS0171,,ST002,PO0093,,
2024-04-22 00:00:00,PRD016,153.92,4,CUS0130,PROMO010,ST002,PO0054,,
2024-04-23 00:00:00,PRD024,36.8,4,CUS0174,,ST002,PO0035,,
2024-04-23 00:00:00,PRD017,16.53,7,CUS0027,,ST001,PO0023,,
2024-04-23 00:00:00,PRD018,204.37,4,CUS0144,,ST005,PO0089,,
2024-04-23 00:00:00,PRD028,204.68,6,CUS0021,,ST005,PO0005,,
2024-04-23 00:00:00,PRD010,21.24,3,CUS0013,,ST006,PO0094,,
2024-04-23 00:00:00,PRD023,94.1,7,CUS0134,,ST003,PO0024,,
2024-04-23 00:00:00,PRD004,224.66,4,CUS0115,,ST003,PO0051,,
2024-04-23 00:00:00,PRD002,188.07,3,CUS0051,,ST004,PO0048,,
2024-04-23 00:00:00,PRD008,66.38,4,CUS0127,,ST003,PO0005,,
2024-04-24 00:00:00,PRD020,94.96,1,CUS0137,,ST002,PO0038,,
2024-04-24 00:00:00,PRD021,51.54,2,CUS0165,,ST003,PO0049,,
2024-04-24 00:00:00,PRD019,179.06,1,CUS0059,,ST004,PO0050,,
2024-04-24 00:00:00,PRD029,186.49,1,CUS0194,,ST001,PO0039,,
2024-04-24 00:00:00,PRD027,156.88,4,CUS0049,,ST003,PO0037,,
2024-04-24 00:00:00,PRD001,67.45,7,CUS0091,,ST003,PO0063,,
2024-04-25 00:00:00,PRD014,66.8,5,CUS0003,,ST001,PO0049,,
2024-04-25 00:00:00,PRD027,156.88,2,CUS0184,,ST005,PO0013,,
2024-04-25 00:00:00,PRD020,94.96,6,CUS0091,,ST003,PO0065,,
2024-04-25 00:00:00,PRD008,66.38,6,CUS0194,,ST005,PO0070,,
2024-04-26 00:00:00,PRD013,143.06,2,CUS0061,,ST006,PO0053,,
2024-04-26 00:00:00,PRD029,186.49,5,CUS0105,,ST004,PO0058,,
2024-04-26 00:00:00,PRD002,188.07,2,CUS0114,,ST003,PO0047,,
2024-04-26 00:00:00,PRD008,66.38,5,CUS0050,,ST006,PO0003,,
2024-04-26 00:00:00,PRD030,141.01,6,CUS0082,,ST006,PO0038,,
2024-04-27 00:00:00,PRD004,224.66,5,CUS0118,,ST003,PO0020,,
2024-04-27 00:00:00,PRD030,141.01,2,CUS0106,,ST005,PO0063,,
2024-04-27 00:00:00,PRD030,141.01,9,CUS0099,,ST002,PO0014,,
2024-04-27 00:00:00,PRD024,36.8,9,CUS0022,,ST005,PO0092,,
2024-04-27 00:00:00,PRD027,156.88,7,CUS0163,,ST001,PO0040,,
2024-04-28 00:00:00,PRD029,186.49,10,CUS0131,,ST006,PO0013,,
2024-04-28 00:00:00,PRD007,22.0,6,CUS0037,,ST005,PO0034,,
2024-04-28 00:00:00,PRD025,37.73,2,CUS0088,,ST005,PO0099,,
2024-04-29 00:00:00,PRD008,66.38,7,CUS0163,,ST006,PO0113,,
2024-04-29 00:00:00,PRD020,94.96,4,CUS0176,,ST003,PO0020,,
2024-04-29 00:00:00,PRD024,36.8,1,CUS0060,,ST001,PO0079,,
2024-04-29 00:00:00,PRD010,21.24,6,CUS0166,,ST001,PO0046,,
2024-04-30 00:00:00,PRD002,188.07,8,CUS0056,,ST003,PO0055,,
2024-04-30 00:00:00,PRD006,114.15,8,CUS0062,,ST001,PO0020,,
2024-04-30 00:00:00,PRD017,16.53,6,CUS0054,,ST002,PO0118,,
2024-04-30 00:00:00,PRD028,204.68,4,CUS0068,,ST002,PO0030,,
2024-05-01 00:00:00,PRD030,141.01,8,CUS0100,,ST001,PO0117,,
2024-05-01 00:00:00,PRD001,67.45,2,CUS0013,,ST004,PO0074,,
2024-05-02 00:00:00,PRD025,37.73,8,CUS0100,,ST001,PO0102,,
2024-05-02 00:00:00,PRD001,67.45,1,CUS0063,,ST001,PO0119,,
2024-05-03 00:00:00,PRD010,21.24,5,CUS0169,,ST002,PO0092,,
2024-05-03 00:00:00,PRD025,37.73,1,CUS0154,,ST004,PO0085,,
2024-05-03 00:00:00,PRD026,214.16,7,CUS0126,,ST003,PO0089,,
2024-05-03 00:00:00,PRD020,94.96,7,CUS0174,,ST005,PO0043,,
2024-05-03 00:00:00,PRD004,224.66,3,CUS0192,,ST006,PO0098,,
2024-05-04 00:00:00,PRD017,16.53,2,CUS0016,,ST002,PO0048,,
2024-05-04 00:00:00,PRD028,204.68,1,CUS0035,,ST001,PO0102,,
2024-05-04 00:00:00,PRD030,141.01,4,CUS0176,,ST004,PO0022,,
2024-05-04 00:00:00,PRD021,51.54,5,CUS0102,,ST002,PO0071,,
2024-05-04 00:00:00,PRD020,94.96,8,CUS0199,,ST004,PO0088,,
2024-05-05 00:00:00,PRD024,36.8,9,CUS0046,,ST005,PO0032,,
2024-05-05 00:00:00,PRD029,186.49,4,CUS0002,,ST004,PO0004,,
2024-05-05 00:00:00,PRD006,97.03,18,CUS0176,PROMO003,ST003,PO0033,,
2024-05-05 00:00:00,PRD028,204.68,9,CUS0108,,ST005,PO0064,,
2024-05-06 00:00:00,PRD001,67.45,2,CUS0084,,ST005,PO0075,,
2024-05-06 00:00:00,PRD028,204.68,2,CUS0022,,ST003,PO0020,,
